src_rank,dst_rank,method,direction,locality,msg_bytes,iters,avg_rtt_seconds,latency_seconds,bandwidth_MBps,send_call_total_seconds
1,2,bsend,b->a,internode,1048576,100,0.00028582015,0.000142910075,7337.31334198,0.00462206000014
1,2,ssend,a->b,internode,1048576,100,0.00012260619,6.13030949999e-05,17104.7807619,0.00504965699977
1,2,ssend,b->a,internode,1048576,100,0.00012229392,6.114696e-05,17148.4567671,0.00747049599988
1,2,send,a->b,internode,2097152,100,0.0002184306,0.0001092153,19201.9982548,0.00927075000004
1,2,send,b->a,internode,2097152,100,0.00021898316,0.00010949158,19153.5458708,0.012576395
1,2,isend,a->b,internode,2097152,100,0.00020695416,0.00010347708,20266.8262382,2.2301000115e-05
1,2,isend,b->a,internode,2097152,100,0.00020810069,0.000104050345,20155.1662323,2.12550001208e-05
1,2,bsend,a->b,internode,2097152,100,0.00056556631,0.000282783155,7416.11359418,0.00920599699992
1,2,bsend,b->a,internode,2097152,100,0.00056566879,0.000282834395,7414.77004592,0.00918712599994
1,2,ssend,a->b,internode,2097152,100,0.00021950325,0.000109751625,19108.1635466,0.00937549499997
1,2,ssend,b->a,internode,2097152,100,0.00022069707,0.000110348535,19004.8014684,0.0129952480002
1,2,send,a->b,internode,4194304,100,0.00039743687,0.000198718435,21106.7684787,0.0179740680001
1,2,send,b->a,internode,4194304,100,0.00039628015,0.000198140075,21168.377977,0.0217748550001
1,2,isend,a->b,internode,4194304,100,0.0003907854,0.0001953927,21466.0220162,2.21470000952e-05
1,2,isend,b->a,internode,4194304,100,0.00038765281,0.000193826405,21639.4871483,2.13769999675e-05
1,2,bsend,a->b,internode,4194304,100,0.00112494393,0.000562471965,7456.91209694,0.018504097
1,2,bsend,b->a,internode,4194304,100,0.00112582232,0.00056291116,7451.09405896,0.0184823860001
1,2,ssend,a->b,internode,4194304,100,0.00039965418,0.00019982709,20989.6666163,0.0180537479999
1,2,ssend,b->a,internode,4194304,100,0.00039840906,0.00019920453,21055.2641549,0.0221336780001
1,2,send,a->b,internode,8388608,100,0.00074362276,0.00037181138,22561.4611366,0.0354782989999
1,2,send,b->a,internode,8388608,100,0.00075215218,0.00037607609,22305.613739,0.040164574
1,2,isend,a->b,internode,8388608,100,0.00074966465,0.000374832325,22379.628011,2.22869999789e-05
1,2,isend,b->a,internode,8388608,100,0.00073946822,0.00036973411,22688.2177574,2.15670001182e-05
1,2,bsend,a->b,internode,8388608,100,0.00223480427,0.001117402135,7507.24178632,0.0374522279999
1,2,bsend,b->a,internode,8388608,100,0.00223423729,0.001117118645,7509.14689102,0.0374918879999
1,2,ssend,a->b,internode,8388608,100,0.00075285043,0.000376425215,22284.9258385,0.0354829539999
1,2,ssend,b->a,internode,8388608,100,0.00075726845,0.000378634225,22154.9121715,0.0407642950001
1,2,send,a->b,internode,16777216,100,0.00147793178,0.00073896589,22703.6406241,0.0702778529999
1,2,send,b->a,internode,16777216,100,0.00147434728,0.00073717364,22758.8387452,0.077456233
1,2,isend,a->b,internode,16777216,100,0.00146844042,0.00073422021,22850.3870794,2.25040000998e-05
1,2,isend,b->a,internode,16777216,100,0.00146690814,0.00073345407,22874.2557799,2.19569999445e-05
1,2,bsend,a->b,internode,16777216,100,0.003653236,0.001826618,9184.85200518,0.0776195029999
1,2,bsend,b->a,internode,16777216,100,0.00371447173,0.001857235865,9033.43313371,0.0771683640001
1,2,ssend,a->b,internode,16777216,100,0.00147737052,0.00073868526,22712.2658438,0.0703330469998
1,2,ssend,b->a,internode,16777216,100,0.00147041321,0.000735206605,22819.7297003,0.0771641250002
1,2,send,a->b,internode,33554432,100,0.00290100274,0.00145050137,23132.9888368,0.139971114
1,2,send,b->a,internode,33554432,100,0.00290363089,0.001451815445,23112.0505816,0.150601475
1,2,isend,a->b,internode,33554432,100,0.00290647215,0.001453236075,23089.4570932,2.31789999816e-05
1,2,isend,b->a,internode,33554432,100,0.00291332707,0.001456663535,23035.1286991,2.15089999642e-05
1,2,bsend,a->b,internode,33554432,100,0.00655833673,0.003279168365,10232.6042048,0.159282316
1,2,bsend,b->a,internode,33554432,100,0.00655368208,0.00327684104,10239.8717516,0.160772773
1,2,ssend,a->b,internode,33554432,100,0.00290703242,0.00145351621,23085.0070809,0.140053469
1,2,ssend,b->a,internode,33554432,100,0.00290316057,0.001451580285,23115.7947974,0.150656057
1,3,send,a->b,internode,1,100,3.83769999985e-06,1.91884999992e-06,0.521145477781,2.0845000023e-05
1,3,send,b->a,internode,1,100,3.79551999998e-06,1.89775999999e-06,0.52693702049,2.29250000814e-05
1,3,isend,a->b,internode,1,100,3.85593999994e-06,1.92796999997e-06,0.51868026993,2.43569999725e-05
1,3,isend,b->a,internode,1,100,3.84691999983e-06,1.92345999992e-06,0.519896436653,2.22929998301e-05
1,3,bsend,a->b,internode,1,100,4.03448000014e-06,2.01724000007e-06,0.495726834667,3.251199999e-05
1,3,bsend,b->a,internode,1,100,4.03196999997e-06,2.01598499999e-06,0.496035436775,3.22590000508e-05
1,3,ssend,a->b,internode,1,100,7.46351000004e-06,3.73175500002e-06,0.267970432141,0.000515358999934
1,3,ssend,b->a,internode,1,100,7.53261999989e-06,3.76630999995e-06,0.265511867057,0.000518897000006
1,3,send,a->b,internode,2,100,3.78981000011e-06,1.89490500006e-06,1.05546188328,2.12119999503e-05
1,3,send,b->a,internode,2,100,3.79291000002e-06,1.89645500001e-06,1.0545992391,2.20270000568e-05
1,3,isend,a->b,internode,2,100,3.87087000007e-06,1.93543500004e-06,1.03335942564,2.53009998517e-05
1,3,isend,b->a,internode,2,100,3.89992000009e-06,1.94996000005e-06,1.02566206484,2.17540001017e-05
1,3,bsend,a->b,internode,2,100,4.00592999995e-06,2.00296499997e-06,0.998519694566,3.22740001764e-05
1,3,bsend,b->a,internode,2,100,4.00511999999e-06,2.00255999999e-06,0.998721636309,3.25040000178e-05
1,3,ssend,a->b,internode,2,100,7.47724000007e-06,3.73862000004e-06,0.534956748742,0.000516207999908
1,3,ssend,b->a,internode,2,100,7.47091000022e-06,3.73545500011e-06,0.535410010277,0.000515035999939
1,3,send,a->b,internode,4,100,3.82899000016e-06,1.91449500008e-06,2.08932381638,2.3555000098e-05
1,3,send,b->a,internode,4,100,3.82005999995e-06,1.91002999998e-06,2.0942079444,2.10019998406e-05
1,3,isend,a->b,internode,4,100,3.86124999977e-06,1.93062499989e-06,2.07186791854,2.41399998515e-05
1,3,isend,b->a,internode,4,100,3.88259000005e-06,1.94129500002e-06,2.06048024641,2.20630000456e-05
1,3,bsend,a->b,internode,4,100,4.00202000009e-06,2.00101000004e-06,1.99899050975,3.23220002088e-05
1,3,bsend,b->a,internode,4,100,3.98808999989e-06,1.99404499995e-06,2.00597278402,3.18510001875e-05
1,3,ssend,a->b,internode,4,100,7.48764999997e-06,3.74382499999e-06,1.06842600816,0.000512655999927
1,3,ssend,b->a,internode,4,100,7.44255000001e-06,3.721275e-06,1.07490040376,0.000513041000005
1,3,send,a->b,internode,8,100,3.84542000006e-06,1.92271000003e-06,4.16079387941,2.44199999315e-05
1,3,send,b->a,internode,8,100,3.83048000003e-06,1.91524000002e-06,4.17702220084,2.14909999272e-05
1,3,isend,a->b,internode,8,100,3.90173e-06,1.950865e-06,4.10074505412,2.58440001346e-05
1,3,isend,b->a,internode,8,100,3.92086000005e-06,1.96043000003e-06,4.08073738919,2.13059999794e-05
1,3,bsend,a->b,internode,8,100,3.99259999995e-06,1.99629999997e-06,4.00741371543,3.24469999384e-05
1,3,bsend,b->a,internode,8,100,3.99259999995e-06,1.99629999997e-06,4.00741371543,3.14899998841e-05
1,3,ssend,a->b,internode,8,100,7.44588000003e-06,3.72294000002e-06,2.14883935813,0.000513587999905
1,3,ssend,b->a,internode,8,100,7.45937999994e-06,3.72968999997e-06,2.14495038463,0.00051511999996
1,3,send,a->b,internode,16,100,3.82677999994e-06,1.91338999997e-06,8.36212167945,2.19959999868e-05
1,3,send,b->a,internode,16,100,3.84361000016e-06,1.92180500008e-06,8.32550648964,2.25999998236e-05
1,3,isend,a->b,internode,16,100,3.90474e-06,1.95237e-06,8.19516792412,2.50759999574e-05
1,3,isend,b->a,internode,16,100,3.93398e-06,1.96699e-06,8.13425589352,2.28349998963e-05
1,3,bsend,a->b,internode,16,100,4.0159400001e-06,2.00797000005e-06,7.96824653735,3.3444000195e-05
1,3,bsend,b->a,internode,16,100,4.02175999994e-06,2.01087999997e-06,7.95671546797,3.33349999551e-05
1,3,ssend,a->b,internode,16,100,7.46640999978e-06,3.73320499989e-06,4.28586161233,0.000514709999919
1,3,ssend,b->a,internode,16,100,7.48223000016e-06,3.74111500008e-06,4.27679983097,0.000516044999955
1,3,send,a->b,internode,32,100,3.88950999991e-06,1.94475499995e-06,16.4545148364,2.71919999761e-05
1,3,send,b->a,internode,32,100,3.8945099999e-06,1.94725499995e-06,16.4333895668,2.23410000615e-05
1,3,isend,a->b,internode,32,100,3.91835000016e-06,1.95917500008e-06,16.333405642,2.89639999949e-05
1,3,isend,b->a,internode,32,100,3.92836999993e-06,1.96418499996e-06,16.2917444134,2.20889999696e-05
1,3,bsend,a->b,internode,32,100,4.0274600002e-06,2.0137300001e-06,15.8909089095,3.28809999246e-05
1,3,bsend,b->a,internode,32,100,4.02576999988e-06,2.01288499994e-06,15.8975798423,3.2571000304e-05
1,3,ssend,a->b,internode,32,100,7.52292000016e-06,3.76146000008e-06,8.50733491765,0.00051631099987
1,3,ssend,b->a,internode,32,100,7.51828999995e-06,3.75914499998e-06,8.51257400292,0.000515514999876
1,3,send,a->b,internode,64,100,3.90393000004e-06,1.95196500002e-06,32.7874731357,2.89860000748e-05
1,3,send,b->a,internode,64,100,3.89350999995e-06,1.94675499998e-06,32.8752205597,2.89700000451e-05
1,3,isend,a->b,internode,64,100,3.9412000001e-06,1.97060000005e-06,32.4774180444,2.30020002334e-05
1,3,isend,b->a,internode,64,100,3.91704999998e-06,1.95852499999e-06,32.6776528256,3.06719999514e-05
1,3,bsend,a->b,internode,64,100,4.05131000008e-06,2.02565500004e-06,31.5947187447,3.43670001257e-05
1,3,bsend,b->a,internode,64,100,4.06422999987e-06,2.03211499993e-06,31.4942805904,3.40580000682e-05
1,3,ssend,a->b,internode,64,100,7.55738000009e-06,3.77869000005e-06,16.9370866621,0.000519422999929
1,3,ssend,b->a,internode,64,100,7.56128000006e-06,3.78064000003e-06,16.9283507553,0.00051986699998
1,3,send,a->b,internode,128,100,4.92637000008e-06,2.46318500004e-06,51.9652401253,2.50769998615e-05
1,3,send,b->a,internode,128,100,4.91387000011e-06,2.45693500005e-06,52.0974303338,2.34600000795e-05
1,3,isend,a->b,internode,128,100,4.94460999988e-06,2.47230499994e-06,51.7735473589,2.56599998352e-05
1,3,isend,b->a,internode,128,100,4.9412300001e-06,2.47061500005e-06,51.8089625447,2.58179999264e-05
1,3,bsend,a->b,internode,128,100,5.12806999978e-06,2.56403499989e-06,49.9213154288,3.47880001641e-05
1,3,bsend,b->a,internode,128,100,5.13350000006e-06,2.56675000003e-06,49.8685107621,3.41310000067e-05
1,3,ssend,a->b,internode,128,100,7.54266000001e-06,3.77133000001e-06,33.9402810149,0.000517054999875
1,3,ssend,b->a,internode,128,100,7.55636999997e-06,3.77818499999e-06,33.8787010166,0.000517395999964
1,3,send,a->b,internode,256,100,5.04971999987e-06,2.52485999994e-06,101.391760338,0.000303137999737
1,3,send,b->a,internode,256,100,5.04973999995e-06,2.52486999997e-06,101.391358764,0.000301743000023
1,3,isend,a->b,internode,256,100,5.06864999977e-06,2.53432499989e-06,101.013090275,2.02200000956e-05
1,3,isend,b->a,internode,256,100,5.04273000018e-06,2.52136500009e-06,101.532304918,1.98240000771e-05
1,3,bsend,a->b,internode,256,100,5.39376999996e-06,2.69688499998e-06,94.924329366,4.12779998555e-05
1,3,bsend,b->a,internode,256,100,5.39359999976e-06,2.69679999988e-06,94.9273212738,4.26739999284e-05
1,3,ssend,a->b,internode,256,100,7.51901000001e-06,3.759505e-06,68.0940708949,0.000515012000022
1,3,ssend,b->a,internode,256,100,7.52231000007e-06,3.76115500003e-06,68.064198364,0.000512708999707
1,3,send,a->b,internode,512,100,5.11183000015e-06,2.55591500007e-06,200.319650687,0.000305615999935
1,3,send,b->a,internode,512,100,5.09122000011e-06,2.54561000006e-06,201.130573807,0.00030444199993
1,3,isend,a->b,internode,512,100,5.09239000024e-06,2.54619500012e-06,201.084363128,2.01930000969e-05
1,3,isend,b->a,internode,512,100,5.09373e-06,2.546865e-06,201.031464173,2.00229999052e-05
1,3,bsend,a->b,internode,512,100,5.51870999999e-06,2.75935499999e-06,185.550608748,4.32379998472e-05
1,3,bsend,b->a,internode,512,100,5.52475000006e-06,2.76237500003e-06,185.34775329,4.45119999881e-05
1,3,ssend,a->b,internode,512,100,7.60246999988e-06,3.80123499994e-06,134.693066861,0.00051960700003
1,3,ssend,b->a,internode,512,100,7.6424400001e-06,3.82122000005e-06,133.988621433,0.000522557000011
1,3,send,a->b,internode,1024,100,5.24598000027e-06,2.62299000013e-06,390.394168467,0.000312387999884
1,3,send,b->a,internode,1024,100,5.25253000006e-06,2.62626500003e-06,389.907339887,0.000312756000199
1,3,isend,a->b,internode,1024,100,5.24378000023e-06,2.62189000011e-06,390.557956266,2.00650000295e-05
1,3,isend,b->a,internode,1024,100,5.27336000005e-06,2.63668000002e-06,388.367189037,1.98959998841e-05
1,3,bsend,a->b,internode,1024,100,5.66909000014e-06,2.83454500007e-06,361.257274086,4.23130000513e-05
1,3,bsend,b->a,internode,1024,100,5.63846999995e-06,2.81923499998e-06,363.21910022,4.44590000654e-05
1,3,ssend,a->b,internode,1024,100,7.75064999999e-06,3.875325e-06,264.235902796,0.000523791000006
1,3,ssend,b->a,internode,1024,100,7.8041499998e-06,3.9020749999e-06,262.42447929,0.000529479999784
1,3,send,a->b,internode,2048,100,5.51019e-06,2.755095e-06,743.350047821,0.000325831999788
1,3,send,b->a,internode,2048,100,5.56051999979e-06,2.78025999989e-06,736.621754828,0.000330143000042
1,3,isend,a->b,internode,2048,100,5.54255999987e-06,2.77127999993e-06,739.008689143,2.00550001352e-05
1,3,isend,b->a,internode,2048,100,5.52295000006e-06,2.76147500003e-06,741.632641968,1.98419997162e-05
1,3,bsend,a->b,internode,2048,100,6.12466000007e-06,3.06233000003e-06,668.77181753,5.08219999347e-05
1,3,bsend,b->a,internode,2048,100,6.13321999992e-06,3.06660999996e-06,667.838427457,5.15110000663e-05
1,3,ssend,a->b,internode,2048,100,7.94372000001e-06,3.97186000001e-06,515.627439033,0.000538385999846
1,3,ssend,b->a,internode,2048,100,7.98829999979e-06,3.9941499999e-06,512.749896737,0.000537307999792
1,3,send,a->b,internode,4096,100,5.79923999993e-06,2.89961999997e-06,1412.59889229,0.000333348000112
1,3,send,b->a,internode,4096,100,5.83173999985e-06,2.91586999992e-06,1404.7265482,0.000339085999997
1,3,isend,a->b,internode,4096,100,5.83831e-06,2.919155e-06,1403.14577335,2.00639999832e-05
1,3,isend,b->a,internode,4096,100,5.80159000009e-06,2.90079500004e-06,1412.026703,1.99200000566e-05
1,3,bsend,a->b,internode,4096,100,6.85956000012e-06,3.42978000006e-06,1194.24569504,6.1358000039e-05
1,3,bsend,b->a,internode,4096,100,6.81003000011e-06,3.40501500006e-06,1202.93155828,6.23360000986e-05
1,3,ssend,a->b,internode,4096,100,8.15262000003e-06,4.07631000002e-06,1004.83034901,0.000547669000184
1,3,ssend,b->a,internode,4096,100,8.19148999994e-06,4.09574499997e-06,1000.06225974,0.000551707000085
1,3,send,a->b,internode,8192,100,6.40379000004e-06,3.20189500002e-06,2558.48489721,0.000360284999999
1,3,send,b->a,internode,8192,100,6.37299000005e-06,3.18649500002e-06,2570.84978948,0.00036784500017
1,3,isend,a->b,internode,8192,100,6.40169000008e-06,3.20084500004e-06,2559.32417843,2.00809997466e-05
1,3,isend,b->a,internode,8192,100,6.42517999978e-06,3.21258999989e-06,2549.96747182,1.98240000771e-05
1,3,bsend,a->b,internode,8192,100,7.98670999984e-06,3.99335499992e-06,2051.40790142,8.69430001558e-05
1,3,bsend,b->a,internode,8192,100,8.00464000008e-06,4.00232000004e-06,2046.81284853,8.79120000263e-05
1,3,ssend,a->b,internode,8192,100,8.76048000009e-06,4.38024000005e-06,1870.21715703,0.000577198000087
1,3,ssend,b->a,internode,8192,100,8.82692000005e-06,4.41346000002e-06,1856.14008056,0.000581771999805
1,3,send,a->b,internode,16384,100,7.15792999983e-06,3.57896499992e-06,4577.85980036,0.000395684000182
1,3,send,b->a,internode,16384,100,7.16651999994e-06,3.58325999997e-06,4572.37264394,0.000409050999934
1,3,isend,a->b,internode,16384,100,7.17957000006e-06,3.58978500003e-06,4564.06163596,2.01109999978e-05
1,3,isend,b->a,internode,16384,100,7.18204999998e-06,3.59102499999e-06,4562.4856413,1.97370000592e-05
1,3,bsend,a->b,internode,16384,100,9.57121999988e-06,4.78560999994e-06,3423.59699186,0.00012570100003
1,3,bsend,b->a,internode,16384,100,9.64158999977e-06,4.82079499989e-06,3398.60956551,0.000135185999966
1,3,ssend,a->b,internode,16384,100,9.56820999988e-06,4.78410499994e-06,3424.67399863,0.000616364999985
1,3,ssend,b->a,internode,16384,100,9.58026999996e-06,4.79013499998e-06,3420.36289167,0.000622664999923
1,3,send,a->b,internode,32768,100,1.920316e-05,9.60157999998e-06,3412.77164801,0.000674432000011
1,3,send,b->a,internode,32768,100,1.93107300001e-05,9.65536500004e-06,3393.760878,0.000675021000092
1,3,isend,a->b,internode,32768,100,1.93925100001e-05,9.69625500005e-06,3379.44907594,2.17919998136e-05
1,3,isend,b->a,internode,32768,100,1.947325e-05,9.73662500002e-06,3365.43720231,2.13959999087e-05
1,3,bsend,a->b,internode,32768,100,2.34540400001e-05,1.17270200001e-05,2794.23075938,0.000174408999811
1,3,bsend,b->a,internode,32768,100,2.35000199999e-05,1.17500099999e-05,2788.76358405,0.000188485000251
1,3,ssend,a->b,internode,32768,100,2.17377799999e-05,1.08688899999e-05,3014.84328209,0.00123990200026
1,3,ssend,b->a,internode,32768,100,2.16808099998e-05,1.08404049999e-05,3022.76529339,0.00122575299983
1,3,send,a->b,internode,65536,100,3.01706400001e-05,1.508532e-05,4344.3559699,0.000824964999993
1,3,send,b->a,internode,65536,100,3.02184700001e-05,1.51092350001e-05,4337.47969369,0.000824406000049
1,3,isend,a->b,internode,65536,100,3.06456300001e-05,1.5322815e-05,4277.02089987,2.16749999424e-05
1,3,isend,b->a,internode,65536,100,2.98850300001e-05,1.49425150001e-05,4385.87480084,2.16010000713e-05
1,3,bsend,a->b,internode,65536,100,3.910233e-05,1.9551165e-05,3352.02531409,0.000274499999961
1,3,bsend,b->a,internode,65536,100,3.90777600001e-05,1.953888e-05,3354.13288786,0.000308552000092
1,3,ssend,a->b,internode,65536,100,3.26857100001e-05,1.6342855e-05,4010.07045586,0.00179523200003
1,3,ssend,b->a,internode,65536,100,3.25305300001e-05,1.6265265e-05,4029.19964721,0.00177017499996
1,3,send,a->b,internode,131072,100,4.791611e-05,2.3958055e-05,5470.89486187,0.00109718500002
1,3,send,b->a,internode,131072,100,4.81142799998e-05,2.40571399999e-05,5448.36169222,0.00109648200009
1,3,isend,a->b,internode,131072,100,4.842809e-05,2.4214045e-05,5413.05676107,2.18400000449e-05
1,3,isend,b->a,internode,131072,100,4.792291e-05,2.3961455e-05,5470.11857168,2.16390001526e-05
1,3,bsend,a->b,internode,131072,100,7.10373300001e-05,3.5518665e-05,3690.22878534,0.000516962000063
1,3,bsend,b->a,internode,131072,100,7.09558199998e-05,3.54779099999e-05,3694.46790976,0.000570593000106
1,3,ssend,a->b,internode,131072,100,5.11944600001e-05,2.559723e-05,5120.55405994,0.00269313800001
1,3,ssend,b->a,internode,131072,100,5.08551600001e-05,2.542758e-05,5154.71783,0.00270115100005
1,3,send,a->b,internode,262144,100,6.99915300001e-05,3.4995765e-05,7490.73495035,0.00275733300003
1,3,send,b->a,internode,262144,100,7.176899e-05,3.5884495e-05,7305.21636155,0.00282245299999
1,3,isend,a->b,internode,262144,100,7.157315e-05,3.5786575e-05,7325.20505245,2.1672999992e-05
1,3,isend,b->a,internode,262144,100,7.05556499997e-05,3.52778249999e-05,7430.84359654,2.18960002485e-05
1,3,bsend,a->b,internode,262144,100,0.00013534624,6.76731200001e-05,3873.67983033,0.00108017800002
1,3,bsend,b->a,internode,262144,100,0.00013538747,6.76937350001e-05,3872.50016563,0.00114307399997
1,3,ssend,a->b,internode,262144,100,7.419484e-05,3.709742e-05,7066.36741855,0.00387175799989
1,3,ssend,b->a,internode,262144,100,7.32008599999e-05,3.660043e-05,7162.32022411,0.00376673400004
1,3,send,a->b,internode,524288,100,0.00010179297,5.0896485e-05,10301.064995,0.00474153800027
1,3,send,b->a,internode,524288,100,0.00010136627,5.0683135e-05,10344.4271946,0.00468477200008
1,3,isend,a->b,internode,524288,100,0.00010135914,5.06795700001e-05,10345.1548622,2.16000001387e-05
1,3,isend,b->a,internode,524288,100,0.00010202263,5.10113150001e-05,10277.8765848,2.19570001718e-05
1,3,bsend,a->b,internode,524288,100,0.00026417147,0.000132085735,3969.30069701,0.00232400699994
1,3,bsend,b->a,internode,524288,100,0.0002644805,0.00013224025,3964.66280123,0.00225615500011
1,3,ssend,a->b,internode,524288,100,0.00010586493,5.2932465e-05,9904.84762045,0.00544462499994
1,3,ssend,b->a,internode,524288,100,0.00010555084,5.277542e-05,9934.32169748,0.00538633100015
1,3,send,a->b,internode,1048576,100,0.00014545689,7.27284449999e-05,14417.6876049,0.00718070599996
1,3,send,b->a,internode,1048576,100,0.00014446998,7.22349900001e-05,14516.1783784,0.00709216800013
1,3,isend,a->b,internode,1048576,100,0.00014519559,7.2597795e-05,14443.6342729,2.18259999087e-05
1,3,isend,b->a,internode,1048576,100,0.00014519157,7.2595785e-05,14444.0341819,2.15709999338e-05
1,3,bsend,a->b,internode,1048576,100,0.00038858721,0.000194293605,5396.8631649,0.00461530599995
1,3,bsend,b->a,internode,1048576,100,0.00038826029,0.000194130145,5401.40739091,0.0046451499999
1,3,ssend,a->b,internode,1048576,100,0.00015406177,7.70308850001e-05,13612.4101391,0.00781915200005
1,3,ssend,b->a,internode,1048576,100,0.00015445293,7.7226465e-05,13577.9360094,0.00791049599997
1,3,send,a->b,internode,2097152,100,0.00026274246,0.00013137123,15963.5560998,0.0128404360001
1,3,send,b->a,internode,2097152,100,0.00025419386,0.00012709693,16500.4142901,0.012446591
1,3,isend,a->b,internode,2097152,100,0.00026140011,0.000130700055,16045.5326511,2.18589998155e-05
1,3,isend,b->a,internode,2097152,100,0.00026221934,0.00013110967,15995.4029325,2.16039999827e-05
1,3,bsend,a->b,internode,2097152,100,0.00076771482,0.00038385741,5463.36203331,0.00919641799996
1,3,bsend,b->a,internode,2097152,100,0.00076800353,0.000384001765,5461.30823123,0.00919260800003
1,3,ssend,a->b,internode,2097152,100,0.00028505373,0.000142526865,14714.0821487,0.0141512340001
1,3,ssend,b->a,internode,2097152,100,0.0002905644,0.0001452822,14435.0236987,0.014612805
1,3,send,a->b,internode,4194304,100,0.0004660651,0.00023303255,17998.7902977,0.023228177
1,3,send,b->a,internode,4194304,100,0.00047749154,0.00023874577,17568.0767035,0.0235156670001
1,3,isend,a->b,internode,4194304,100,0.00047087216,0.00023543608,17815.0434717,2.16589999411e-05
1,3,isend,b->a,internode,4194304,100,0.00048558726,0.00024279363,17275.1813958,2.14300000891e-05
1,3,bsend,a->b,internode,4194304,100,0.00152823484,0.00076411742,5489.08307836,0.0185228750001
1,3,bsend,b->a,internode,4194304,100,0.00152855352,0.00076427676,5487.9386886,0.018310766
1,3,ssend,a->b,internode,4194304,100,0.00049772978,0.00024886489,16853.7393925,0.024890646
1,3,ssend,b->a,internode,4194304,100,0.0005089444,0.0002544722,16482.3662467,0.0257934969999
1,3,send,a->b,internode,8388608,100,0.00089642934,0.00044821467,18715.603396,0.044776813
1,3,send,b->a,internode,8388608,100,0.00090367206,0.00045183603,18565.6022164,0.044188001
1,3,isend,a->b,internode,8388608,100,0.00088728674,0.00044364337,18908.4489192,2.16859999966e-05
1,3,isend,b->a,internode,8388608,100,0.00088268488,0.00044134244,19007.0277402,2.14559998994e-05
1,3,bsend,a->b,internode,8388608,100,0.00305288797,0.001526443985,5495.5229818,0.0375609219998
1,3,bsend,b->a,internode,8388608,100,0.00305170993,0.001525854965,5497.64439768,0.037394044
1,3,ssend,a->b,internode,8388608,100,0.0009064956,0.0004532478,18507.7743345,0.04788778
1,3,ssend,b->a,internode,8388608,100,0.00091112363,0.000455561815,18413.7645514,0.045001717
1,3,send,a->b,internode,16777216,100,0.00172750688,0.00086375344,19423.6169989,0.086784778
1,3,send,b->a,internode,16777216,100,0.00171729446,0.00085864723,19539.1255149,0.084317442
1,3,isend,a->b,internode,16777216,100,0.00170646952,0.00085323476,19663.071392,2.18250000046e-05
1,3,isend,b->a,internode,16777216,100,0.00170681035,0.000853405175,19659.1449073,2.18190000396e-05
1,3,bsend,a->b,internode,16777216,100,0.0042577834,0.0021288917,7880.72779841,0.077890254
1,3,bsend,b->a,internode,16777216,100,0.00429515977,0.002147579885,7812.14990752,0.0773066559999
1,3,ssend,a->b,internode,16777216,100,0.00172833535,0.000864167675,19414.3063729,0.0869095430002
1,3,ssend,b->a,internode,16777216,100,0.0017226018,0.0008613009,19478.9254255,0.0857171799999
1,3,send,a->b,internode,33554432,100,0.00339385453,0.001696927265,19773.6418597,0.170694129
1,3,send,b->a,internode,33554432,100,0.00335587064,0.00167793532,19997.4525836,0.165976599
1,3,isend,a->b,internode,33554432,100,0.0033416179,0.00167080895,20082.7461452,2.26060001296e-05
1,3,isend,b->a,internode,33554432,100,0.00332810299,0.001664051495,20164.2990622,2.23420001362e-05
1,3,bsend,a->b,internode,33554432,100,0.00696442105,0.003482210525,9635.95732053,0.158963343
1,3,bsend,b->a,internode,33554432,100,0.00695583847,0.003477919235,9647.84681091,0.15989191
1,3,ssend,a->b,internode,33554432,100,0.00337740232,0.00168870116,19869.9644406,0.170568185
1,3,ssend,b->a,internode,33554432,100,0.00340085668,0.00170042834,19732.9291748,0.168939752
1,4,send,a->b,internode,1,100,4.82538e-06,2.41269e-06,0.41447512942,2.18279998023e-05
1,4,send,b->a,internode,1,100,4.82952999988e-06,2.41476499994e-06,0.41411897225,2.34239999486e-05
1,4,isend,a->b,internode,1,100,4.74514000018e-06,2.37257000009e-06,0.421483876118,2.2284000039e-05
1,4,isend,b->a,internode,1,100,4.75198000004e-06,2.37599000002e-06,0.420877192241,2.50510001933e-05
1,4,bsend,a->b,internode,1,100,4.93258999995e-06,2.46629499998e-06,0.405466499348,3.32959998559e-05
1,4,bsend,b->a,internode,1,100,5.04855000003e-06,2.52427500001e-06,0.39615335096,3.43020001026e-05
1,4,ssend,a->b,internode,1,100,8.23256999979e-06,4.1162849999e-06,0.242937503119,0.00059434299996
1,4,ssend,b->a,internode,1,100,8.37738000001e-06,4.18869000001e-06,0.238738125762,0.000608068999924
1,4,send,a->b,internode,2,100,4.78010000023e-06,2.39005000012e-06,0.836802577311,2.21920003014e-05
1,4,send,b->a,internode,2,100,4.95587000017e-06,2.47793500009e-06,0.807123673514,2.45319999692e-05
1,4,isend,a->b,internode,2,100,4.92266999998e-06,2.46133499999e-06,0.812567163757,2.20559999775e-05
1,4,isend,b->a,internode,2,100,5.10034999991e-06,2.55017499995e-06,0.784259903746,2.436600019e-05
1,4,bsend,a->b,internode,2,100,5.25609999983e-06,2.62804999991e-06,0.761020528554,3.29729997759e-05
1,4,bsend,b->a,internode,2,100,5.18431000017e-06,2.59215500009e-06,0.771558799506,3.35860000007e-05
1,4,ssend,a->b,internode,2,100,8.64285000006e-06,4.32142500003e-06,0.46281029984,0.000636164000156
